customer_id,deal_idx_customer_id,provider,amount,transaction_type,contract_length,exact_match,timestamp,account_id,active,number_of_days_left,days_overrun,account_start_time,account_end_time
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2021-08-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2021-09-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2021-10-25,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2021-11-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2021-12-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2022-01-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2022-02-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2022-03-24,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01d5d590-999a-42bb-93b8-2ef4eca11372,deal_1_01d5d590-999a-42bb-93b8-2ef4eca11372,VIRGIN MEDIA,31.0,direct debit,,,2022-04-25,af6b263829ced0f1a6b8b2ca5881209f,yes,,,2021-08-24,2022-04-25
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.0,debit,24,exact,2021-04-06,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.45,debit,24,exact,2021-05-04,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.24,debit,24,exact,2021-06-03,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.24,debit,24,exact,2021-07-04,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.24,debit,24,exact,2021-08-02,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.24,debit,24,exact,2021-09-05,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_1_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.24,debit,24,exact,2021-10-03,3ba11ff825adcc9ad5f5f2e76b1a549e,no,,,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_2_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.46,debit,24,exact,2022-10-03,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,150,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_2_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.46,debit,24,exact,2022-11-03,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,150,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_2_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.46,debit,24,exact,2022-12-05,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,150,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_2_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,43.46,debit,24,exact,2023-01-06,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,150,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-01-05,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-01-05,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-01-15,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-02-05,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-03-05,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,49.71,direct debit,24,exact,2024-04-04,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
01fa4fcb-5cd0-4484-aea2-be6850ad56bd,deal_3_01fa4fcb-5cd0-4484-aea2-be6850ad56bd,BT,56.92,direct debit,24,exact,2024-05-06,3ba11ff825adcc9ad5f5f2e76b1a549e,yes,609,0,2021-04-06,2024-05-06
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,39.0,debit,24,exact,2021-04-06,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-05-03,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-06-01,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-07-01,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-08-02,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-09-01,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-10-03,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-11-02,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2021-12-02,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
02623265-6ba3-40ea-b1b4-c585e950958d,deal_1_02623265-6ba3-40ea-b1b4-c585e950958d,SKY,41.0,debit,24,exact,2022-01-04,df2892dba160b38915e4c4257e026b49,no,,,2020-06-07,2025-11-14
